Hours_Studied,Attendance,Sleep_Hours,Previous_Scores,Tutoring_Sessions,Physical_Activity,Exam_Score,Parental_Involvement_Low,Parental_Involvement_Medium,Access_to_Resources_Low,Access_to_Resources_Medium,Extracurricular_Activities_Yes,Motivation_Level_Low,Motivation_Level_Medium,Internet_Access_Yes,Family_Income_Low,Family_Income_Medium,Teacher_Quality_Low,Teacher_Quality_Medium,School_Type_Public,Peer_Influence_Neutral,Peer_Influence_Positive,Learning_Disabilities_Yes,Parental_Education_Level_High School,Parental_Education_Level_Postgraduate,Distance_from_Home_Moderate,Distance_from_Home_Near,Gender_Male
0.59375,0.375,0.3333333333333333,0.4199999999999999,0.0,0.3333333333333333,65,1,0,0,0,0,1,0,1,0,1,0,1,1,1,0,0,0,0,0,1,1
0.28125,0.4000000000000001,0.1666666666666666,0.98,0.6666666666666666,0.6666666666666666,66,0,1,0,0,0,1,0,1,0,1,0,1,0,0,1,0,1,0,0,1,0
0.625,0.1,0.6666666666666666,0.8,0.0,0.5,65,0,1,0,1,1,0,0,1,1,0,0,0,1,0,0,0,1,0,0,1,1
0.3125,0.9250000000000004,0.3333333333333333,0.32,0.6666666666666666,0.5,67,0,1,0,1,1,0,1,1,0,1,0,1,1,0,0,1,0,0,0,1,0
0.65625,0.1,0.1666666666666666,0.78,0.6666666666666666,0.6666666666666666,66,0,1,0,0,0,1,0,1,0,1,0,1,1,1,0,0,0,0,0,0,1
0.71875,0.6499999999999999,0.4999999999999999,0.4399999999999999,0.3333333333333333,0.6666666666666666,69,0,1,0,1,0,1,0,1,0,1,0,0,1,0,1,0,1,0,0,0,1
0.34375,0.425,0.6666666666666666,0.8800000000000001,0.0,0.5,66,0,1,0,1,1,1,0,1,0,0,0,0,1,0,1,0,0,0,1,0,1
0.6875,0.4000000000000001,0.3333333333333333,0.04,1.0,0.5,69,0,1,0,0,1,0,1,1,0,0,1,0,1,1,0,0,1,0,0,1,1
0.5625,0.6750000000000003,0.4999999999999999,0.3600000000000001,0.0,0.3333333333333333,67,0,0,1,0,1,0,1,0,1,0,0,1,1,1,0,0,1,0,0,1,1
0.65625,0.0750000000000001,0.3333333333333333,0.4199999999999999,0.3333333333333333,0.5,66,0,0,0,1,1,0,1,1,0,1,1,0,0,0,1,0,1,0,0,1,1
0.84375,0.6000000000000001,0.8333333333333334,0.74,0.6666666666666666,0.5,71,0,1,0,1,1,0,1,1,1,0,0,1,0,1,0,0,0,0,0,0,1
0.46875,0.7749999999999999,0.3333333333333333,0.1799999999999999,1.0,0.6666666666666666,70,0,0,1,0,0,0,1,1,0,1,0,0,1,1,0,0,0,0,1,0,1
0.34375,0.8250000000000002,0.3333333333333333,0.28,0.6666666666666666,0.6666666666666666,71,0,0,0,1,0,0,1,1,0,1,0,0,1,0,1,0,0,1,0,1,1
0.34375,0.175,0.4999999999999999,0.72,0.3333333333333333,0.5,66,0,1,0,1,1,0,0,1,0,0,0,1,0,0,1,0,0,1,0,1,1
0.34375,0.9000000000000004,0.4999999999999999,0.08,1.0,0.3333333333333333,67,0,1,0,1,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,1,1
0.5,0.6499999999999999,0.6666666666666666,0.1999999999999999,0.3333333333333333,0.6666666666666666,66,0,0,1,0,0,0,1,1,0,1,0,1,1,1,0,1,0,0,0,0,0
0.5625,0.875,0.8333333333333334,0.76,0.0,0.3333333333333333,72,0,1,0,0,0,1,0,1,1,0,0,0,1,0,1,0,0,1,0,1,1
0.5625,0.4750000000000001,0.8333333333333334,0.8800000000000001,0.3333333333333333,0.5,68,0,1,0,1,0,0,1,1,0,1,0,1,1,0,1,0,1,0,0,1,1
0.65625,0.5500000000000003,0.3333333333333333,0.72,1.0,0.5,69,0,1,0,1,0,0,1,0,1,0,0,0,1,0,1,0,1,0,0,1,0
0.5,0.9250000000000004,0.4999999999999999,0.52,0.6666666666666666,0.5,71,0,1,0,1,1,1,0,1,1,0,1,0,0,0,1,0,0,1,0,1,1
0.78125,0.9000000000000004,0.8333333333333334,0.1,0.0,0.3333333333333333,70,0,1,0,1,1,1,0,0,0,1,0,1,1,1,0,0,0,1,0,0,0
0.4375,0.4500000000000002,0.8333333333333334,0.8200000000000001,0.6666666666666666,0.6666666666666666,67,0,1,0,1,0,0,0,1,0,0,1,0,1,1,0,0,0,0,0,0,0
1.0,0.2750000000000001,0.3333333333333333,0.1200000000000001,0.6666666666666666,0.3333333333333333,69,0,1,0,1,1,0,1,1,0,0,0,1,1,0,1,0,1,0,0,0,1
0.625,0.4000000000000001,0.6666666666666666,0.3800000000000001,0.6666666666666666,0.1666666666666666,65,1,0,0,0,0,1,0,1,0,1,0,1,1,1,0,0,1,0,1,0,1
0.34375,0.4000000000000001,0.6666666666666666,0.06,0.3333333333333333,0.6666666666666666,65,0,0,0,0,0,0,1,1,1,0,0,1,1,1,0,0,0,0,0,1,1
0.3125,0.2750000000000001,0.6666666666666666,0.7,0.6666666666666666,0.6666666666666666,64,0,1,0,1,1,1,0,1,0,1,0,0,1,1,0,0,1,0,0,1,1
0.59375,0.2750000000000001,0.8333333333333334,0.5,0.3333333333333333,0.3333333333333333,63,1,0,1,0,1,1,0,1,1,0,0,1,1,0,0,0,0,0,0,1,1
0.46875,0.8500000000000001,0.1666666666666666,0.9000000000000001,1.0,0.3333333333333333,69,1,0,0,1,1,0,1,1,1,0,1,0,1,0,1,0,1,0,1,0,1
0.625,0.0750000000000001,0.3333333333333333,0.1400000000000001,0.3333333333333333,0.8333333333333333,64,0,1,1,0,1,0,1,1,1,0,0,0,0,1,0,0,0,0,0,1,0
0.59375,0.6750000000000003,0.6666666666666666,0.8200000000000001,0.0,0.5,72,0,0,0,0,1,0,0,1,0,0,0,1,0,0,1,0,1,0,1,0,1
0.5,0.175,0.4999999999999999,0.52,0.0,0.6666666666666666,63,1,0,0,1,1,0,1,1,0,1,0,1,1,1,0,0,1,0,0,1,1
0.34375,0.3500000000000001,0.0,0.3600000000000001,1.0,0.5,64,1,0,0,0,1,1,0,1,1,0,0,1,1,0,1,0,1,0,0,1,0
0.21875,0.05,0.1666666666666666,0.6400000000000001,1.0,0.6666666666666666,64,0,1,0,0,1,0,1,1,0,0,0,1,0,1,0,0,0,0,1,0,1
0.40625,0.2750000000000001,0.6666666666666666,0.8,1.0,0.1666666666666666,67,0,1,0,1,1,0,1,1,0,1,0,1,1,0,1,0,0,1,0,0,1
0.65625,0.7749999999999999,0.6666666666666666,0.4399999999999999,0.6666666666666666,0.0,71,0,1,0,1,0,1,0,1,0,1,0,0,1,0,1,0,0,1,0,1,1
0.53125,0.875,0.1666666666666666,0.24,0.3333333333333333,0.6666666666666666,70,0,1,0,1,0,0,0,1,0,1,1,0,1,0,1,0,1,0,0,1,1
0.28125,0.2250000000000001,0.8333333333333334,0.92,0.0,0.6666666666666666,61,0,1,1,0,1,1,0,1,0,0,0,1,0,1,0,0,1,0,0,0,0
0.53125,0.4750000000000001,0.4999999999999999,0.32,0.6666666666666666,0.6666666666666666,67,0,1,0,0,1,1,0,1,1,0,0,1,1,0,0,0,0,0,1,0,1
0.5625,0.4750000000000001,0.1666666666666666,1.0,1.0,0.5,72,0,0,0,1,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,1,1
0.34375,0.875,0.3333333333333333,0.76,0.3333333333333333,0.8333333333333333,66,1,0,1,0,1,1,0,1,1,0,0,1,1,0,0,0,1,0,0,1,1
0.53125,0.7749999999999999,0.1666666666666666,0.6799999999999999,0.3333333333333333,0.3333333333333333,70,0,1,0,0,1,0,1,1,0,0,1,0,1,1,0,0,1,0,0,1,1
0.5,0.5249999999999999,0.3333333333333333,0.02,1.0,0.6666666666666666,67,0,0,0,1,1,0,0,0,0,1,0,1,1,1,0,1,1,0,0,1,1
0.28125,0.6750000000000003,0.0,0.4399999999999999,0.6666666666666666,0.5,67,0,0,1,0,1,0,1,1,0,1,0,0,1,1,0,0,1,0,1,0,0
0.5625,0.8500000000000001,0.4999999999999999,0.5,0.6666666666666666,0.3333333333333333,71,1,0,0,1,1,0,0,1,0,0,0,1,1,1,0,0,0,0,0,1,0
0.59375,0.0,0.6666666666666666,0.3800000000000001,0.3333333333333333,0.6666666666666666,66,0,0,0,1,1,0,1,1,1,0,0,1,0,0,1,0,0,0,0,1,1
0.6875,0.4000000000000001,0.1666666666666666,0.1400000000000001,0.3333333333333333,0.6666666666666666,68,0,1,0,1,1,0,1,1,0,1,0,1,1,0,1,0,1,0,0,1,1
0.6875,0.9000000000000004,0.4999999999999999,0.3600000000000001,1.0,0.5,74,0,1,0,1,1,0,1,1,0,0,0,1,0,0,1,0,0,0,0,1,0
0.25,0.75,0.3333333333333333,0.08,0.3333333333333333,0.5,64,0,1,1,0,1,0,1,0,0,0,0,1,1,1,0,0,1,0,0,1,1
0.3125,0.5500000000000003,0.6666666666666666,0.3,0.3333333333333333,0.5,65,0,1,0,1,0,0,1,1,1,0,0,1,0,0,1,0,0,0,0,1,1
0.59375,0.5249999999999999,0.0,0.08,0.3333333333333333,0.5,66,1,0,0,1,1,0,1,1,1,0,0,1,1,1,0,0,0,0,0,1,1
0.59375,0.3500000000000001,0.6666666666666666,0.76,0.0,0.5,66,0,1,0,0,1,1,0,1,0,1,0,0,1,0,0,1,1,0,0,1,1
0.59375,0.5249999999999999,0.0,0.6799999999999999,0.6666666666666666,0.8333333333333333,68,0,1,1,0,0,0,1,1,0,1,0,1,1,0,1,0,1,0,0,1,1
1.0,0.6499999999999999,0.4999999999999999,0.94,0.6666666666666666,0.1666666666666666,78,0,0,0,1,1,0,1,1,0,1,0,0,1,0,1,0,1,0,0,1,0
0.59375,0.425,0.3333333333333333,0.3800000000000001,0.3333333333333333,0.3333333333333333,67,0,1,0,0,1,1,0,1,0,1,0,1,0,0,1,0,1,0,1,0,0
0.71875,0.7250000000000001,0.3333333333333333,0.78,1.0,0.5,74,0,1,0,0,1,0,1,1,0,1,0,1,0,0,1,0,1,0,0,1,1
0.6875,0.8500000000000001,0.1666666666666666,0.5800000000000001,0.3333333333333333,0.3333333333333333,74,0,1,0,0,0,0,0,1,1,0,0,0,1,0,1,0,0,1,0,1,1
0.625,0.1500000000000001,0.8333333333333334,0.6400000000000001,0.3333333333333333,0.3333333333333333,62,0,1,1,0,0,1,0,1,0,1,0,1,1,1,0,1,1,0,0,1,0
0.4375,0.4500000000000002,0.1666666666666666,0.54,0.6666666666666666,0.6666666666666666,66,0,0,0,1,1,0,1,0,0,1,0,1,1,1,0,0,1,0,0,0,1
0.65625,0.4000000000000001,0.1666666666666666,0.78,1.0,0.5,69,0,1,0,1,1,0,0,1,0,1,0,0,1,1,0,0,1,0,0,0,0
0.34375,0.6750000000000003,1.0,0.04,0.6666666666666666,0.5,68,0,1,0,0,1,0,1,1,1,0,0,0,0,0,1,0,0,0,0,1,1
0.46875,0.25,0.4999999999999999,0.08,0.0,0.3333333333333333,89,0,1,1,0,0,0,0,1,0,1,0,1,1,0,1,1,1,0,1,0,1
0.40625,0.6499999999999999,0.1666666666666666,0.1,0.6666666666666666,0.6666666666666666,66,0,0,1,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,1,1
0.5,0.875,0.4999999999999999,0.28,0.6666666666666666,0.5,68,1,0,0,1,1,1,0,0,0,1,0,0,1,1,0,0,1,0,0,1,0
0.9375,0.425,0.4999999999999999,0.6000000000000001,0.0,0.5,69,0,1,1,0,1,1,0,1,0,1,0,1,1,0,1,0,1,0,0,1,1
0.15625,0.9000000000000004,0.0,0.6400000000000001,0.0,0.6666666666666666,67,0,1,0,1,1,0,0,0,1,0,0,1,1,0,1,0,0,0,0,1,1
0.625,1.0,0.3333333333333333,0.72,0.6666666666666666,0.8333333333333333,75,0,0,0,0,1,1,0,1,0,1,0,1,0,0,1,0,1,0,0,1,1
0.1875,0.1,0.4999999999999999,0.28,0.0,0.6666666666666666,60,0,1,0,0,0,0,0,1,0,1,0,1,1,0,1,1,1,0,1,0,0
0.40625,0.2250000000000001,0.8333333333333334,0.6600000000000001,0.6666666666666666,0.6666666666666666,66,0,0,0,1,1,0,1,1,0,1,0,0,0,0,1,1,0,0,1,0,0
0.71875,0.9500000000000002,0.4999999999999999,0.1200000000000001,0.3333333333333333,0.5,73,1,0,0,0,1,1,0,1,0,0,0,1,0,0,1,0,0,0,0,1,0
0.5,0.9500000000000002,0.4999999999999999,0.0,0.3333333333333333,0.3333333333333333,68,0,1,1,0,0,1,0,1,0,1,0,0,0,1,0,0,1,0,0,1,0
0.3125,0.1,0.3333333333333333,0.7,0.0,0.5,62,0,1,0,1,1,0,1,1,0,1,0,1,1,1,0,0,1,0,0,1,1
0.375,0.0250000000000001,0.8333333333333334,0.72,0.6666666666666666,0.3333333333333333,62,0,1,0,1,0,1,0,1,1,0,0,0,1,0,1,0,1,0,0,1,1
0.625,0.1500000000000001,0.6666666666666666,0.6200000000000001,0.3333333333333333,0.6666666666666666,65,0,0,1,0,1,0,0,1,0,1,0,1,1,1,0,0,1,0,0,0,1
0.375,1.0,0.6666666666666666,0.26,0.6666666666666666,0.5,69,0,0,1,0,1,0,0,1,1,0,0,1,1,0,0,0,1,0,1,0,1
0.53125,0.175,0.4999999999999999,0.92,1.0,0.3333333333333333,64,0,1,0,1,0,1,0,1,1,0,0,1,1,1,0,0,1,0,0,0,0
0.5,0.5,0.1666666666666666,0.8800000000000001,0.0,0.6666666666666666,67,0,1,0,0,0,0,1,1,1,0,1,0,0,0,1,1,0,1,1,0,0
0.375,0.8500000000000001,0.8333333333333334,0.52,0.0,0.3333333333333333,70,0,0,0,0,1,0,1,1,1,0,0,0,1,1,0,0,1,0,0,1,1
0.90625,0.0250000000000001,0.4999999999999999,0.98,0.6666666666666666,0.5,70,0,1,0,1,0,0,0,1,0,1,0,0,1,1,0,0,0,0,0,1,0
0.625,0.6000000000000001,0.4999999999999999,0.3,1.0,0.5,69,0,0,1,0,0,1,0,1,0,1,0,0,1,0,1,0,1,0,0,1,0
0.125,0.2750000000000001,0.6666666666666666,0.5,0.0,0.5,61,0,0,1,0,0,0,1,1,0,1,0,0,1,0,1,0,1,0,0,1,1
0.53125,0.8500000000000001,0.4999999999999999,0.92,0.0,0.3333333333333333,69,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,1,0,1
0.375,0.2750000000000001,0.1666666666666666,0.4599999999999999,0.3333333333333333,0.0,63,0,0,0,1,1,0,1,1,0,1,0,1,1,1,0,1,1,0,0,1,1
0.65625,0.6750000000000003,0.4999999999999999,0.48,0.0,0.6666666666666666,67,0,1,1,0,1,1,0,1,0,1,0,0,1,1,0,1,1,0,0,1,1
0.34375,0.6750000000000003,0.0,0.08,0.3333333333333333,1.0,65,1,0,0,1,0,0,1,1,0,1,0,1,1,1,0,0,1,0,1,0,1
0.46875,0.2250000000000001,0.4999999999999999,0.2199999999999999,1.0,0.6666666666666666,66,0,1,0,1,1,0,0,1,0,0,0,0,1,1,0,0,1,0,1,0,1
0.59375,0.0250000000000001,0.8333333333333334,0.1599999999999999,1.0,0.3333333333333333,63,1,0,0,1,0,0,1,1,0,1,0,1,1,1,0,0,1,0,0,1,1
0.65625,0.4000000000000001,0.0,0.56,0.6666666666666666,0.5,68,0,1,0,0,1,0,1,1,0,1,0,1,0,0,0,0,1,0,1,0,0
0.28125,0.3,0.4999999999999999,0.32,0.0,0.6666666666666666,65,0,0,0,0,0,0,1,1,1,0,0,0,1,1,0,0,0,1,0,1,1
0.4375,0.8000000000000003,0.6666666666666666,0.08,0.3333333333333333,0.5,67,1,0,0,1,1,0,1,1,0,1,0,1,1,0,1,0,1,0,0,1,1
0.40625,0.8000000000000003,0.6666666666666666,0.5,0.6666666666666666,0.5,68,1,0,1,0,1,0,1,1,0,1,0,0,1,1,0,0,0,1,0,1,0
0.375,0.4500000000000002,0.3333333333333333,0.6600000000000001,0.0,0.5,64,0,1,0,0,0,0,1,1,1,0,1,0,1,1,0,1,0,0,0,1,1
0.84375,0.6000000000000001,0.1666666666666666,0.74,0.0,0.5,71,0,1,0,1,0,0,0,1,0,1,0,1,0,0,1,0,0,0,1,0,1
0.5625,0.6000000000000001,0.3333333333333333,0.8400000000000001,0.0,0.8333333333333333,69,0,1,0,1,1,1,0,1,0,1,0,1,1,1,0,0,1,0,0,1,0
0.25,0.8250000000000002,0.8333333333333334,0.48,0.3333333333333333,0.5,67,0,1,0,1,1,1,0,1,0,1,0,1,1,1,0,0,0,1,1,0,1
0.6875,0.425,0.0,0.4000000000000001,0.6666666666666666,0.5,65,1,0,0,1,0,1,0,1,0,0,1,0,1,1,0,1,0,0,1,0,0
0.90625,0.2750000000000001,0.1666666666666666,0.6799999999999999,0.3333333333333333,0.3333333333333333,68,1,0,0,1,0,0,1,1,0,1,0,1,1,0,1,0,1,0,0,1,1
0.6875,0.2750000000000001,0.3333333333333333,0.02,0.3333333333333333,0.5,67,0,0,0,1,1,1,0,0,0,0,0,1,0,0,1,0,0,1,1,0,1
0.21875,0.5249999999999999,0.3333333333333333,0.6400000000000001,1.0,0.6666666666666666,67,0,1,0,1,1,0,0,1,0,1,0,0,1,1,0,0,1,0,0,1,1
0.40625,0.4500000000000002,0.4999999999999999,0.4000000000000001,0.6666666666666666,0.5,66,0,1,0,0,1,0,1,0,1,0,0,0,1,0,1,0,1,0,0,1,1
0.75,0.4500000000000002,0.8333333333333334,0.4599999999999999,0.6666666666666666,0.6666666666666666,70,0,0,0,1,0,0,0,1,0,1,0,1,1,1,0,0,0,0,1,0,0
0.375,0.1,0.1666666666666666,0.3,1.0,0.6666666666666666,65,0,0,1,0,1,0,1,1,0,1,0,0,0,0,1,0,0,1,1,0,0
0.59375,0.7250000000000001,0.4999999999999999,0.1200000000000001,1.0,0.6666666666666666,69,1,0,1,0,1,1,0,1,0,1,1,0,0,0,1,0,0,1,0,1,0
0.65625,0.2250000000000001,0.4999999999999999,0.4000000000000001,0.3333333333333333,0.6666666666666666,65,0,1,0,1,1,1,0,0,0,0,0,0,1,0,1,0,1,0,0,0,0
0.3125,0.2000000000000001,0.3333333333333333,0.3,0.3333333333333333,0.5,63,0,0,0,1,0,0,1,1,0,0,0,1,1,1,0,1,0,0,0,1,1
0.5,0.425,0.1666666666666666,0.96,0.6666666666666666,0.3333333333333333,67,0,1,0,1,0,1,0,1,1,0,0,0,0,1,0,0,0,1,0,0,0
0.0,0.2250000000000001,0.3333333333333333,0.94,0.3333333333333333,0.5,61,0,0,0,1,1,0,1,1,1,0,0,1,1,0,1,0,1,0,0,1,0
0.3125,0.5750000000000002,0.3333333333333333,0.6400000000000001,0.0,0.3333333333333333,65,0,1,1,0,1,0,1,1,0,1,0,1,1,0,1,0,1,0,0,1,0
0.4375,0.375,0.6666666666666666,0.9000000000000001,0.3333333333333333,0.3333333333333333,66,1,0,0,0,1,0,1,1,1,0,1,0,1,1,0,0,0,0,0,1,0
0.28125,0.4500000000000002,0.6666666666666666,0.76,0.0,0.5,66,0,1,0,0,1,0,0,1,0,0,1,0,1,1,0,0,0,0,0,1,1
0.8125,0.5249999999999999,0.1666666666666666,0.3400000000000001,0.3333333333333333,0.1666666666666666,69,0,1,1,0,1,0,1,1,0,0,0,0,1,0,0,0,1,0,0,1,1
0.21875,0.2000000000000001,0.3333333333333333,0.6000000000000001,0.6666666666666666,0.5,63,0,1,0,1,0,0,1,1,0,1,0,1,1,0,1,0,0,0,1,0,0
0.40625,0.1500000000000001,0.3333333333333333,0.2199999999999999,0.3333333333333333,1.0,65,1,0,0,0,0,0,1,1,0,0,0,1,1,0,1,0,0,1,0,1,1
0.53125,0.875,1.0,0.6799999999999999,0.0,0.6666666666666666,67,1,0,1,0,0,1,0,1,0,0,0,1,1,1,0,1,1,0,0,1,1
0.78125,0.425,0.4999999999999999,0.04,0.6666666666666666,0.5,69,0,0,0,0,1,0,1,1,0,0,0,1,1,0,0,1,1,0,0,1,0
0.21875,0.4000000000000001,0.1666666666666666,0.8400000000000001,1.0,0.3333333333333333,65,1,0,0,1,1,0,1,1,0,1,1,0,1,0,0,0,0,1,0,1,1
0.71875,0.0250000000000001,0.3333333333333333,0.5800000000000001,0.3333333333333333,0.5,65,0,1,0,1,0,0,1,1,1,0,0,1,1,0,1,0,1,0,1,0,1
0.5,0.5,0.3333333333333333,0.06,0.0,0.3333333333333333,65,0,0,1,0,1,0,1,1,1,0,0,1,1,1,0,0,0,0,1,0,1
0.3125,0.5500000000000003,0.6666666666666666,0.8800000000000001,0.6666666666666666,0.8333333333333333,67,0,1,0,0,1,1,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0
0.59375,0.5500000000000003,0.6666666666666666,0.8800000000000001,0.3333333333333333,0.3333333333333333,66,1,0,0,1,1,0,1,1,0,1,0,1,1,0,0,1,1,0,0,1,1
0.53125,0.7000000000000002,0.4999999999999999,0.8600000000000001,1.0,0.5,72,0,1,0,0,0,0,1,1,1,0,0,1,1,0,1,0,1,0,0,1,0
0.375,0.175,0.4999999999999999,0.78,1.0,0.5,66,0,1,0,0,0,0,0,1,1,0,0,1,1,0,1,0,0,0,0,1,1
0.5,0.25,0.4999999999999999,0.6799999999999999,0.6666666666666666,0.6666666666666666,65,0,1,0,1,1,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1
0.4375,0.8000000000000003,0.4999999999999999,0.4000000000000001,0.3333333333333333,0.5,69,0,0,0,1,1,0,1,1,1,0,0,1,1,1,0,0,1,0,1,0,1
0.53125,0.9500000000000002,0.0,0.1400000000000001,0.6666666666666666,0.3333333333333333,68,0,1,1,0,0,0,1,1,0,0,1,0,1,1,0,0,1,0,0,1,0
0.625,0.125,0.4999999999999999,0.28,0.3333333333333333,0.1666666666666666,64,0,1,1,0,0,1,0,1,0,0,0,1,1,1,0,0,0,1,0,1,1
0.8125,0.5,0.3333333333333333,0.3400000000000001,1.0,0.6666666666666666,69,1,0,0,0,0,0,1,1,0,1,0,1,1,0,0,0,0,0,1,0,0
0.28125,0.2250000000000001,0.1666666666666666,0.3600000000000001,0.0,0.1666666666666666,59,0,1,1,0,1,1,0,1,0,0,0,1,1,0,1,1,1,0,1,0,0
0.90625,0.05,1.0,0.56,0.0,0.5,68,0,0,0,1,1,0,1,1,0,1,0,1,0,0,1,0,1,0,1,0,0
0.125,0.3250000000000002,0.4999999999999999,0.1999999999999999,0.0,0.5,60,0,1,0,1,0,0,1,0,0,0,0,1,0,1,0,0,1,0,0,1,0
0.46875,0.1500000000000001,0.4999999999999999,0.1799999999999999,0.3333333333333333,0.5,62,0,1,0,0,0,0,1,1,0,0,0,1,1,0,0,0,1,0,0,0,1
0.625,0.7000000000000002,0.3333333333333333,0.72,0.0,0.5,67,1,0,0,1,1,1,0,1,1,0,1,0,1,0,0,0,0,0,0,1,1
0.5625,0.5249999999999999,0.6666666666666666,0.0,1.0,0.8333333333333333,68,1,0,0,0,1,0,0,1,0,1,0,1,0,0,1,0,1,0,0,0,0
0.375,0.1500000000000001,0.1666666666666666,0.1400000000000001,1.0,0.5,64,0,1,0,0,1,0,0,1,0,1,0,1,1,0,1,0,1,0,1,0,0
0.46875,0.0,0.4999999999999999,0.4399999999999999,1.0,0.5,65,0,1,0,0,1,0,0,1,1,0,0,0,1,0,1,0,1,0,1,0,0
0.40625,0.8000000000000003,0.3333333333333333,0.1400000000000001,0.6666666666666666,0.3333333333333333,65,1,0,1,0,1,0,1,1,0,1,0,1,0,0,1,1,1,0,1,0,0
0.375,0.175,0.6666666666666666,0.96,0.0,0.5,63,0,0,0,1,0,0,1,1,1,0,1,0,1,1,0,0,1,0,0,1,0
0.65625,0.6000000000000001,0.3333333333333333,0.6799999999999999,0.6666666666666666,0.5,70,0,1,1,0,1,1,0,1,0,1,0,0,1,0,1,0,1,0,0,1,1
0.5625,0.3250000000000002,0.8333333333333334,0.4399999999999999,1.0,0.5,66,1,0,0,1,1,1,0,1,0,1,0,1,1,0,1,0,1,0,0,1,0
0.375,0.5750000000000002,0.4999999999999999,0.1200000000000001,1.0,0.5,68,0,1,0,0,1,1,0,1,0,0,0,1,1,0,1,0,1,0,0,1,0
0.65625,0.3250000000000002,0.6666666666666666,0.3800000000000001,1.0,0.5,66,1,0,1,0,0,0,1,1,0,1,0,1,0,0,1,0,1,0,0,1,0
0.5625,0.0750000000000001,0.6666666666666666,0.6600000000000001,1.0,0.1666666666666666,63,1,0,1,0,0,0,1,1,0,1,0,1,0,0,0,0,0,0,0,1,1
0.65625,0.2250000000000001,0.8333333333333334,0.96,0.3333333333333333,0.5,66,0,0,0,1,1,0,1,1,1,0,0,1,1,0,0,1,0,0,1,0,0
0.625,0.2000000000000001,0.3333333333333333,0.48,0.3333333333333333,0.5,65,0,1,0,1,1,0,1,1,0,1,0,1,1,1,0,0,1,0,0,1,0
0.34375,0.425,0.6666666666666666,0.7,0.3333333333333333,0.3333333333333333,66,0,1,0,1,1,0,0,1,1,0,0,1,1,0,1,0,0,1,1,0,1
0.40625,0.6499999999999999,0.0,0.1999999999999999,0.6666666666666666,0.5,67,0,0,1,0,1,0,0,1,0,0,1,0,0,0,1,1,0,0,1,0,0
0.625,0.2750000000000001,0.4999999999999999,0.6200000000000001,0.0,0.5,66,0,1,0,1,1,0,1,1,1,0,0,1,0,0,1,0,1,0,0,1,1
0.625,0.0,0.3333333333333333,0.24,1.0,0.5,63,1,0,0,1,0,0,0,1,1,0,0,0,1,0,0,0,1,0,0,1,0
0.5,0.5249999999999999,0.1666666666666666,0.1999999999999999,1.0,0.6666666666666666,66,0,1,0,1,1,1,0,1,0,1,0,1,1,0,1,1,1,0,0,1,1
0.53125,0.6000000000000001,0.3333333333333333,0.5,0.3333333333333333,0.5,67,0,1,0,1,0,1,0,0,0,0,0,1,1,0,1,0,0,0,1,0,1
0.75,0.975,0.3333333333333333,0.2199999999999999,0.3333333333333333,0.5,71,0,1,0,1,1,0,1,0,1,0,0,1,1,0,1,0,1,0,0,1,1
0.375,0.6000000000000001,0.4999999999999999,0.72,0.3333333333333333,0.3333333333333333,67,0,1,0,0,1,0,1,1,1,0,0,1,0,1,0,0,1,0,0,1,0
0.59375,0.4750000000000001,0.3333333333333333,0.94,0.3333333333333333,0.6666666666666666,69,0,1,0,0,1,0,1,1,0,0,1,0,1,1,0,0,1,0,1,0,1
0.46875,0.5750000000000002,0.4999999999999999,0.4000000000000001,0.6666666666666666,0.6666666666666666,67,0,1,0,1,1,0,1,1,1,0,0,1,1,0,0,1,0,1,0,1,0
0.46875,0.9250000000000004,0.3333333333333333,0.32,0.6666666666666666,0.3333333333333333,72,0,0,0,1,1,0,0,1,0,1,0,1,0,0,1,0,0,0,1,0,0
0.71875,0.8250000000000002,0.3333333333333333,0.1799999999999999,0.6666666666666666,0.6666666666666666,70,0,0,1,0,0,0,0,1,1,0,0,1,0,0,0,0,1,0,0,1,0
0.65625,0.3250000000000002,0.4999999999999999,0.4000000000000001,0.0,0.6666666666666666,67,0,1,0,0,1,1,0,1,1,0,0,1,0,1,0,0,0,1,1,0,1
0.65625,0.2250000000000001,0.4999999999999999,0.56,0.0,0.5,64,1,0,0,0,1,0,1,1,1,0,0,0,1,0,0,0,1,0,0,0,0
0.75,0.2750000000000001,0.6666666666666666,0.3800000000000001,0.3333333333333333,0.1666666666666666,67,0,1,0,1,0,0,0,1,0,1,0,0,0,1,0,0,0,0,1,0,0
0.5,0.5,0.6666666666666666,0.6200000000000001,1.0,0.6666666666666666,69,1,0,0,0,0,0,1,1,0,1,0,1,0,0,0,0,0,1,0,1,1
0.625,0.75,0.4999999999999999,0.6600000000000001,0.0,0.5,68,1,0,1,0,0,0,1,1,1,0,0,1,0,0,1,0,0,0,0,1,1
0.4375,0.5,0.6666666666666666,0.1,0.6666666666666666,0.5,63,0,1,0,1,0,1,0,1,1,0,1,0,1,1,0,0,1,0,1,0,1
